,transaction_date,customer_id,description,stock_code,invoice_no,quantity,sales,unit_price
21540,11/11/2021 9:05,,Pet Hair Remover,23203,575739,1,24.78,24.78
21541,11/11/2021 9:05,,Rechargeable Pet Nail Grinder,22960,575739,1,49.74,49.74
21542,11/11/2021 9:05,,Sheba Perfect Portions Pat Wet Cat Food,22197,575739,1,9.78,9.78
21543,11/11/2021 9:05,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575739,1,149.76,149.76
21544,11/11/2021 9:05,,Templation Soft Cat Treats,23084,575739,10,247.8,24.78
21545,11/11/2021 9:05,,UltraSound Dog Barking Deterrent,22720,575739,1,64.74,64.74
21546,11/11/2021 9:25,18130.0,Templation Soft Cat Treats,23084,575740,2,24.96,12.48
21547,11/11/2021 9:46,14309.0,Templation Soft Cat Treats,23084,575742,4,42.96,10.74
21548,11/11/2021 10:01,12757.0,Pet Grooming Brush,20725,575743,5,49.5,9.9
21549,11/11/2021 10:03,14035.0,Dog and Puppy Pads,85123A,575744,2,35.4,17.7
21550,11/11/2021 10:03,14035.0,Pet Odor Eliminator,84879,575744,6,60.84,10.14
21551,11/11/2021 10:14,16458.0,Earth Rated Dog Poop Bags,85099B,575745,2,24.96,12.48
21552,11/11/2021 10:14,16458.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575745,2,24.96,12.48
21553,11/11/2021 10:14,16458.0,Pet Grooming Brush,20725,575745,2,19.8,9.9
21554,11/11/2021 10:14,16458.0,Pet Hair Remover,23203,575745,2,24.96,12.48
21555,11/11/2021 10:19,12589.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575747,1,17.7,17.7
21556,11/11/2021 10:19,12589.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575747,1,76.5,76.5
21557,11/11/2021 10:21,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575748,8,438.24,54.78
21558,11/11/2021 10:21,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575748,3,119.34,39.78
21559,11/11/2021 10:21,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,575748,2,129.48,64.74
21560,11/11/2021 10:21,,Pet Grooming Brush,20725,575748,5,148.8,29.76
21561,11/11/2021 10:21,,ProBiotic Supplements for Dogs,79321,575748,1,74.76,74.76
21562,11/11/2021 10:21,,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,575748,1,0.0,0.0
21563,11/11/2021 10:21,,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,575748,3,194.22,64.74
21564,11/11/2021 10:21,,Sheba Perfect Portions Pat Wet Cat Food,22197,575748,11,162.36,14.76
21565,11/11/2021 10:21,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575748,3,449.28,149.76
21566,11/11/2021 10:21,,Templation Soft Cat Treats,23084,575748,1,29.76,29.76
21567,11/11/2021 10:29,12600.0,Earth Rated Dog Poop Bags,85099B,575750,2,24.96,12.48
21568,11/11/2021 10:32,14911.0,Pet Hair Remover,23203,575751,2,24.96,12.48
21569,11/11/2021 10:32,14911.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,575751,2,59.4,29.7
21570,11/11/2021 10:41,17841.0,Earth Rated Dog Poop Bags,85099B,575753,1,12.48,12.48
21571,11/11/2021 10:41,17841.0,UltraSound Dog Barking Deterrent,22720,575753,1,29.7,29.7
21572,11/11/2021 10:43,17295.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575754,1,17.7,17.7
21573,11/11/2021 10:43,17295.0,Templation Soft Cat Treats,23084,575754,1,12.48,12.48
21574,11/11/2021 10:45,17015.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575755,1,17.7,17.7
21575,11/11/2021 10:48,18118.0,Dog and Puppy Pads,85123A,575756,1,17.7,17.7
21576,11/11/2021 10:48,18118.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575756,2,10.2,5.1
21577,11/11/2021 10:50,15965.0,Dog and Puppy Pads,85123A,575760,4,70.8,17.7
21578,11/11/2021 10:50,15965.0,Pet Hair Remover,23203,575760,1,12.48,12.48
21579,11/11/2021 10:50,15965.0,Pet Odor Eliminator,84879,575760,2,20.28,10.14
21580,11/11/2021 11:02,17730.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575765,2,35.4,17.7
21581,11/11/2021 11:06,12856.0,Dog and Puppy Pads,85123A,575766,1,17.7,17.7
21582,11/11/2021 11:06,12856.0,Dog and Puppy Pads,85123A,575766,2,35.4,17.7
21583,11/11/2021 11:06,12856.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575766,1,5.1,5.1
21584,11/11/2021 11:06,12856.0,Templation Soft Cat Treats,23084,575766,1,12.48,12.48
21585,11/11/2021 11:11,17348.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575767,1,17.7,17.7
21586,11/11/2021 11:15,13881.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,,-6,-91.8,15.3
21587,11/11/2021 11:18,12518.0,Templation Soft Cat Treats,23084,575787,1,12.48,12.48
21588,11/11/2021 11:34,17162.0,Purina Pro Plan Adult Sensitive Skin,23284,575828,1,49.5,49.5
21589,11/11/2021 11:37,12748.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575837,1,25.5,25.5
21590,11/11/2021 11:38,13999.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,575838,1,29.7,29.7
21591,11/11/2021 11:38,13999.0,Templation Soft Cat Treats,23084,575838,1,12.48,12.48
21592,11/11/2021 11:56,13137.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575840,2,35.4,17.7
21593,11/11/2021 11:56,13137.0,Pet Hair Remover,23203,575840,1,12.48,12.48
21594,11/11/2021 12:01,15024.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575842,2,35.4,17.7
21595,11/11/2021 12:01,15024.0,Pet Odor Eliminator,84879,575842,2,20.28,10.14
21596,11/11/2021 12:02,14446.0,Earth Rated Dog Poop Bags,85099B,575843,1,12.48,12.48
21597,11/11/2021 12:02,14446.0,Pet Hair Remover,23203,575843,1,12.48,12.48
21598,11/11/2021 12:07,12598.0,Templation Soft Cat Treats,23084,575845,2,24.96,12.48
21599,11/11/2021 12:07,17364.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575846,1,76.5,76.5
21600,11/11/2021 12:11,14790.0,Pet Grooming Brush,20725,575849,2,19.8,9.9
21601,11/11/2021 12:11,17512.0,Dog and Puppy Pads,85123A,575850,6,91.8,15.3
21602,11/11/2021 12:13,14662.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575851,1,17.7,17.7
21603,11/11/2021 12:13,14662.0,Rechargeable Pet Nail Grinder,22960,575851,1,25.5,25.5
21604,11/11/2021 12:13,14662.0,Templation Soft Cat Treats,23084,575851,1,12.48,12.48
21605,11/11/2021 12:13,14662.0,UltraSound Dog Barking Deterrent,22720,575851,1,29.7,29.7
21606,11/11/2021 12:17,17238.0,Templation Soft Cat Treats,23084,575852,1,12.48,12.48
21607,11/11/2021 12:20,14125.0,Pet Odor Eliminator,84879,575854,2,20.28,10.14
21608,11/11/2021 12:20,14125.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575854,1,76.5,76.5
21609,11/11/2021 12:20,14125.0,Templation Soft Cat Treats,23084,575854,1,12.48,12.48
21610,11/11/2021 12:24,14527.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575855,1,25.5,25.5
21611,11/11/2021 12:28,16386.0,Earth Rated Dog Poop Bags,85099B,575856,1,12.48,12.48
21612,11/11/2021 12:28,16386.0,Pet Hair Remover,23203,575856,1,12.48,12.48
21613,11/11/2021 12:28,16386.0,Pet Odor Eliminator,84879,575856,1,10.14,10.14
21614,11/11/2021 12:28,16386.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575856,1,5.1,5.1
21615,11/11/2021 12:28,16386.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575856,1,76.5,76.5
21616,11/11/2021 12:41,16107.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,575866,2,59.4,29.7
21617,11/11/2021 12:41,16107.0,ProBiotic Supplements for Dogs,79321,575866,8,237.6,29.7
21618,11/11/2021 12:41,16107.0,Templation Soft Cat Treats,23084,575866,16,171.84,10.74
21619,11/11/2021 12:44,12985.0,Templation Soft Cat Treats,23084,575868,4,42.96,10.74
21620,11/11/2021 12:44,15034.0,Dog and Puppy Pads,85123A,575867,1,17.7,17.7
21621,11/11/2021 12:44,15034.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575867,1,17.7,17.7
21622,11/11/2021 12:44,15034.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575867,8,40.8,5.1
21623,11/11/2021 12:52,14911.0,Earth Rated Dog Poop Bags,85099B,575871,2,24.96,12.48
21624,11/11/2021 12:52,14911.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575871,4,20.4,5.1
21625,11/11/2021 12:53,17677.0,Pet Hair Remover,23203,575873,17,182.58,10.74
21626,11/11/2021 12:53,17677.0,Templation Soft Cat Treats,23084,575873,16,171.84,10.74
21627,11/11/2021 13:06,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575875,1,49.74,49.74
21628,11/11/2021 13:06,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575875,2,69.48,34.74
21629,11/11/2021 13:06,,Pet Grooming Brush,20725,575875,1,24.78,24.78
21630,11/11/2021 13:06,,ProBiotic Supplements for Dogs,79321,575875,1,74.76,74.76
21631,11/11/2021 13:06,,Purina Pro Plan Adult Sensitive Skin,23284,575875,1,94.74,94.74
21632,11/11/2021 13:06,,Rechargeable Pet Nail Grinder,22960,575875,1,49.74,49.74
21633,11/11/2021 13:06,,Sheba Perfect Portions Pat Wet Cat Food,22197,575875,3,29.34,9.78
21634,11/11/2021 13:06,,Templation Soft Cat Treats,23084,575875,4,99.12,24.78
21635,11/11/2021 13:06,,UltraSound Dog Barking Deterrent,22720,575875,1,64.74,64.74
21636,11/11/2021 13:25,14907.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575877,2,51.0,25.5
21637,11/11/2021 13:46,12685.0,Pet Hair Remover,23203,575884,2,24.96,12.48
21638,11/11/2021 13:46,12685.0,Templation Soft Cat Treats,23084,575884,1,12.48,12.48
21639,11/13/2021 12:05,14044.0,Dog and Puppy Pads,85123A,575955,1,17.7,17.7
21640,11/11/2021 13:57,12517.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575886,1,25.5,25.5
21641,11/11/2021 13:57,12517.0,Purina Pro Plan Adult Sensitive Skin,23284,575886,1,49.5,49.5
21642,11/11/2021 13:57,12517.0,Templation Soft Cat Treats,23084,575886,2,24.96,12.48
21643,11/11/2021 14:03,17243.0,Purina Pro Plan Adult Sensitive Skin,23284,575887,1,49.5,49.5
21644,11/11/2021 14:09,16433.0,Templation Soft Cat Treats,23084,575889,1,12.48,12.48
21645,11/11/2021 14:12,15692.0,Dog and Puppy Pads,85123A,575891,1,17.7,17.7
21646,11/11/2021 14:12,15692.0,Templation Soft Cat Treats,23084,575891,1,12.48,12.48
21647,11/11/2021 14:22,16332.0,Templation Soft Cat Treats,23084,575892,1,12.48,12.48
21648,11/11/2021 14:23,17088.0,Earth Rated Dog Poop Bags,85099B,575893,2,24.96,12.48
21649,11/11/2021 14:23,17088.0,Pet Hair Remover,23203,575893,2,24.96,12.48
21650,11/11/2021 14:23,17088.0,UltraSound Dog Barking Deterrent,22720,575893,1,29.7,29.7
21651,11/11/2021 14:50,17052.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,575895,1,29.7,29.7
21652,11/11/2021 14:50,17052.0,Templation Soft Cat Treats,23084,575895,1,12.48,12.48
21653,11/11/2021 15:08,16368.0,Pet Odor Eliminator,84879,575898,3,30.42,10.14
21654,11/11/2021 15:14,,Templation Soft Cat Treats,23084,575900,1,12.48,12.48
21655,11/11/2021 15:28,18014.0,Templation Soft Cat Treats,23084,575904,2,24.96,12.48
21656,11/11/2021 15:50,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575906,1,17.7,17.7
21657,11/11/2021 16:31,17071.0,Templation Soft Cat Treats,23084,575914,2,24.96,12.48
21658,11/11/2021 16:33,15903.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575915,8,180.0,22.5
21659,11/11/2021 16:57,13895.0,Dog and Puppy Pads,85123A,575917,6,91.8,15.3
21660,11/11/2021 16:57,13895.0,Pet Odor Eliminator,84879,575917,2,20.28,10.14
21661,11/11/2021 16:57,13895.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575917,1,76.5,76.5
21662,11/11/2021 16:58,17191.0,Dog and Puppy Pads,85123A,575918,1,17.7,17.7
21663,11/11/2021 16:58,17191.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575918,1,76.5,76.5
21664,11/11/2021 17:00,15311.0,Canned Cat Food,21137,575919,12,244.08,20.34
21665,11/11/2021 17:00,15311.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575919,17,182.58,10.74
21666,11/11/2021 17:01,15473.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575920,20,306.0,15.3
21667,11/11/2021 17:10,15681.0,Templation Soft Cat Treats,23084,575922,2,24.96,12.48
21668,11/11/2021 17:11,17069.0,Pet Grooming Brush,20725,575923,2,19.8,9.9
21669,11/11/2021 17:11,17069.0,Pet Hair Remover,23203,575923,2,24.96,12.48
21670,11/11/2021 17:23,13310.0,Dog and Puppy Pads,85123A,575929,1,17.7,17.7
21671,11/11/2021 17:23,13310.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,575929,1,29.7,29.7
21672,11/11/2021 17:23,13310.0,Pet Odor Eliminator,84879,575929,2,20.28,10.14
21673,11/11/2021 17:23,13310.0,Templation Soft Cat Treats,23084,575929,1,12.48,12.48
21674,11/11/2021 17:58,,Earth Rated Dog Poop Bags,85099B,575930,1,24.78,24.78
21675,11/11/2021 17:58,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575930,1,34.74,34.74
21676,11/11/2021 17:58,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,575930,1,64.74,64.74
21677,11/11/2021 17:58,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575930,1,24.78,24.78
21678,11/11/2021 17:58,,Pet Hair Remover,23203,575930,1,24.78,24.78
21679,11/11/2021 17:58,,Purina Pro Plan Adult Sensitive Skin,23284,575930,1,94.74,94.74
21680,11/11/2021 17:58,,Sheba Perfect Portions Pat Wet Cat Food,22197,575930,3,29.34,9.78
21681,11/11/2021 17:58,,Templation Soft Cat Treats,23084,575930,6,148.68,24.78
21682,11/11/2021 17:58,,UltraSound Dog Barking Deterrent,22720,575930,1,64.74,64.74
21683,11/13/2021 10:35,16560.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575931,1,76.5,76.5
21684,11/13/2021 10:35,16923.0,Dog and Puppy Pads,85123A,575932,1,17.7,17.7
21685,11/13/2021 10:35,16923.0,Pet Grooming Brush,20725,575932,2,19.8,9.9
21686,11/13/2021 10:35,16923.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575932,1,76.5,76.5
21687,11/13/2021 10:41,14911.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575933,20,306.0,15.3
21688,11/13/2021 11:30,17790.0,Dog and Puppy Pads,85123A,575938,1,17.7,17.7
21689,11/13/2021 11:37,13004.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575939,2,24.96,12.48
21690,11/13/2021 11:39,16438.0,Dog and Puppy Pads,85123A,575941,1,17.7,17.7
21691,11/13/2021 11:44,15599.0,UltraSound Dog Barking Deterrent,22720,575942,1,29.7,29.7
21692,11/13/2021 11:44,17920.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575943,1,17.7,17.7
21693,11/13/2021 11:46,16571.0,UltraSound Dog Barking Deterrent,22720,575944,1,29.7,29.7
21694,11/13/2021 11:50,,Canned Cat Food,21137,575947,1,44.76,44.76
21695,11/13/2021 11:50,,Dog and Puppy Pads,85123A,575947,1,39.78,39.78
21696,11/13/2021 11:50,,Earth Rated Dog Poop Bags,85099B,575947,2,49.56,24.78
21697,11/13/2021 11:50,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575947,1,39.78,39.78
21698,11/13/2021 11:50,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575947,2,49.56,24.78
21699,11/13/2021 11:50,,NexGard Chew for Dogs,82484,575947,1,99.78,99.78
21700,11/13/2021 11:50,,Purina Pro Plan Adult Sensitive Skin,23284,575947,1,94.74,94.74
21701,11/13/2021 11:50,,Rechargeable Pet Nail Grinder,22960,575947,1,49.74,49.74
21702,11/13/2021 11:50,,Templation Soft Cat Treats,23084,575947,1,29.76,29.76
21703,11/13/2021 11:50,,UltraSound Dog Barking Deterrent,22720,575947,1,64.74,64.74
21704,11/13/2021 11:55,16015.0,Pet Grooming Brush,20725,575952,1,9.9,9.9
21705,11/13/2021 12:17,14487.0,Pet Hair Remover,23203,575956,1,12.48,12.48
21706,11/13/2021 12:27,14547.0,Dog and Puppy Pads,85123A,575959,1,17.7,17.7
21707,11/13/2021 12:27,14547.0,Earth Rated Dog Poop Bags,85099B,575959,2,24.96,12.48
21708,11/13/2021 12:27,14547.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575959,1,12.48,12.48
21709,11/13/2021 12:27,14547.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575959,1,76.5,76.5
21710,11/13/2021 12:28,15429.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575960,1,17.7,17.7
21711,11/13/2021 12:28,15429.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,575960,1,29.7,29.7
21712,11/13/2021 12:29,16794.0,UltraSound Dog Barking Deterrent,22720,575961,1,29.7,29.7
21713,11/13/2021 12:38,13984.0,Templation Soft Cat Treats,23084,575966,1,12.48,12.48
21714,11/13/2021 12:47,13571.0,Earth Rated Dog Poop Bags,85099B,575969,1,12.48,12.48
21715,11/13/2021 12:47,13571.0,Pet Hair Remover,23203,575969,1,12.48,12.48
21716,11/13/2021 12:47,13571.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575969,4,20.4,5.1
21717,11/13/2021 13:01,14499.0,Dog and Puppy Pads,85123A,575972,1,17.7,17.7
21718,11/13/2021 13:01,14499.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575972,1,17.7,17.7
21719,11/13/2021 13:01,14499.0,Rechargeable Pet Nail Grinder,22960,575972,1,25.5,25.5
21720,11/13/2021 13:03,,Pet Odor Eliminator,84879,575973,2,20.28,10.14
21721,11/13/2021 13:18,13536.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575975,1,25.5,25.5
21722,11/13/2021 13:18,13536.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575975,1,17.7,17.7
21723,11/13/2021 13:18,13536.0,Pet Hair Remover,23203,575975,2,24.96,12.48
21724,11/13/2021 13:18,13536.0,Purina Pro Plan Adult Sensitive Skin,23284,575975,1,49.5,49.5
21725,11/13/2021 13:26,15271.0,Dog and Puppy Pads,85123A,575976,1,17.7,17.7
21726,11/13/2021 13:27,15903.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575978,3,197.1,65.7
21727,11/13/2021 13:27,17287.0,Pet Odor Eliminator,84879,575977,1,10.14,10.14
21728,11/13/2021 13:27,17287.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575977,1,76.5,76.5
21729,11/13/2021 13:42,13798.0,Dog and Puppy Pads,85123A,575982,6,91.8,15.3
21730,11/13/2021 13:45,13379.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575983,1,17.7,17.7
21731,11/13/2021 13:45,13379.0,Purina Pro Plan Adult Sensitive Skin,23284,575983,1,49.5,49.5
21732,11/13/2021 13:50,17068.0,Pet Hair Remover,23203,575984,2,24.96,12.48
21733,11/13/2021 14:09,17841.0,Earth Rated Dog Poop Bags,85099B,575985,2,24.96,12.48
21734,11/13/2021 14:20,14698.0,Templation Soft Cat Treats,23084,575989,1,12.48,12.48
21735,11/13/2021 14:29,17218.0,Templation Soft Cat Treats,23084,576014,1,12.48,12.48
21736,11/13/2021 14:34,13232.0,Earth Rated Dog Poop Bags,85099B,576025,1,12.48,12.48
21737,11/13/2021 14:42,15022.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,576045,1,25.5,25.5
21738,11/13/2021 14:45,14911.0,Rechargeable Pet Nail Grinder,22960,576051,4,90.0,22.5
21739,11/13/2021 14:45,14911.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,576051,1,76.5,76.5
21740,11/13/2021 14:45,14911.0,UltraSound Dog Barking Deterrent,22720,576051,2,59.4,29.7
21741,11/13/2021 14:53,16726.0,Dog and Puppy Pads,85123A,576053,1,17.7,17.7
21742,11/13/2021 14:53,16726.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576053,1,17.7,17.7
21743,11/13/2021 14:53,16726.0,ProBiotic Supplements for Dogs,79321,576053,1,34.5,34.5
21744,11/13/2021 15:04,17720.0,Pet Odor Eliminator,84879,576056,3,30.42,10.14
21745,11/13/2021 15:05,15861.0,Pet Grooming Brush,20725,576057,1,9.9,9.9
21746,11/13/2021 15:05,15861.0,Sheba Perfect Portions Pat Wet Cat Food,22197,576057,4,20.4,5.1
21747,11/13/2021 15:19,15411.0,Earth Rated Dog Poop Bags,85099B,576059,1,12.48,12.48
21748,11/13/2021 15:19,15411.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,576059,1,29.7,29.7
21749,11/13/2021 15:25,13681.0,Dog and Puppy Pads,85123A,576060,1,17.7,17.7
21750,11/13/2021 15:25,13681.0,Earth Rated Dog Poop Bags,85099B,576060,1,12.48,12.48
21751,11/13/2021 15:25,13681.0,Templation Soft Cat Treats,23084,576060,1,12.48,12.48
21752,11/13/2021 15:30,12867.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,576062,1,29.7,29.7
21753,11/13/2021 15:30,12867.0,Pet Grooming Brush,20725,576062,1,9.9,9.9
21754,11/13/2021 15:30,12867.0,Pet Hair Remover,23203,576062,1,12.48,12.48
21755,11/13/2021 15:30,12867.0,Pet Odor Eliminator,84879,576062,3,30.42,10.14
21756,11/13/2021 15:30,12867.0,Rechargeable Pet Nail Grinder,22960,576062,1,25.5,25.5
21757,11/13/2021 15:30,12867.0,Templation Soft Cat Treats,23084,576062,1,12.48,12.48
21758,11/13/2021 15:37,15502.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,576063,1,25.5,25.5
21759,11/13/2021 15:42,15005.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,576065,1,29.7,29.7
21760,11/13/2021 15:42,15005.0,Pet Hair Remover,23203,576065,1,12.48,12.48
21761,11/13/2021 15:42,15005.0,Purina Pro Plan Adult Sensitive Skin,23284,576065,1,49.5,49.5
21762,11/13/2021 15:42,15005.0,Sheba Perfect Portions Pat Wet Cat Food,22197,576065,4,20.4,5.1
21763,11/13/2021 15:42,15005.0,Templation Soft Cat Treats,23084,576065,1,12.48,12.48
21764,11/13/2021 15:44,16898.0,ProBiotic Supplements for Dogs,79321,576066,1,34.5,34.5
21765,11/13/2021 15:44,16898.0,Sheba Perfect Portions Pat Wet Cat Food,22197,576066,1,5.1,5.1
21766,11/13/2021 15:44,16898.0,Templation Soft Cat Treats,23084,576066,1,12.48,12.48
21767,11/13/2021 15:48,14227.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576067,2,35.4,17.7
21768,11/13/2021 15:48,14227.0,Pet Hair Remover,23203,576067,4,49.92,12.48
21769,11/13/2021 15:58,13451.0,Earth Rated Dog Poop Bags,85099B,576070,1,12.48,12.48
21770,11/13/2021 15:58,13451.0,Pet Hair Remover,23203,576070,1,12.48,12.48
21771,11/13/2021 15:58,13451.0,Sheba Perfect Portions Pat Wet Cat Food,22197,576070,5,25.5,5.1
21772,11/13/2021 15:58,13451.0,Templation Soft Cat Treats,23084,576070,1,12.48,12.48
21773,11/13/2021 16:03,18069.0,Earth Rated Dog Poop Bags,85099B,576071,1,12.48,12.48
21774,11/13/2021 16:03,18069.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,576071,1,29.7,29.7
21775,11/13/2021 16:03,18069.0,Pet Grooming Brush,20725,576071,1,9.9,9.9
21776,11/13/2021 16:03,18069.0,Pet Hair Remover,23203,576071,1,12.48,12.48
21777,11/13/2021 16:03,18069.0,Templation Soft Cat Treats,23084,576071,1,12.48,12.48
